dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17845] added dtor for sub_bitmap 03719288, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17845] added dtor for sub_bitmap 03718518, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17846] added dtor for sub_bitmap 037197E8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17847] added dtor for sub_bitmap 03718670, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17847] added dtor for sub_bitmap 037193E0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17848] added dtor for sub_bitmap 03718268, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17849] added dtor for sub_bitmap 037187C8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17849] added dtor for sub_bitmap 03717FB8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17850] added dtor for sub_bitmap 03719940, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17851] added dtor for sub_bitmap 03717BB0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17852] added dtor for sub_bitmap 03718920, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17853] added dtor for sub_bitmap 03718A78, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17854] added dtor for sub_bitmap 03719690, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17854] added dtor for sub_bitmap 03717D08, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17855] added dtor for sub_bitmap 03717E60, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17856] added dtor for sub_bitmap 03718110, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17856] added dtor for sub_bitmap 03718BD0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17857] added dtor for sub_bitmap 03718D28, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17859] added dtor for sub_bitmap 0371A6A8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17859] added dtor for sub_bitmap 0371A3F8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17860] added dtor for sub_bitmap 0371B010, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17861] added dtor for sub_bitmap 0371B168, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17862] added dtor for sub_bitmap 0371A148, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17862] added dtor for sub_bitmap 0371AAB0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17863] added dtor for sub_bitmap 0371AC08, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17864] added dtor for sub_bitmap 0371A550, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17864] added dtor for sub_bitmap 0371AD60, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17865] added dtor for sub_bitmap 0371AEB8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17866] added dtor for sub_bitmap 0371A800, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17867] added dtor for sub_bitmap 0371B2C0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17868] added dtor for sub_bitmap 0371B820, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17868] added dtor for sub_bitmap 0371B570, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17869] added dtor for sub_bitmap 0371B978, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17870] added dtor for sub_bitmap 0371BD80, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17871] added dtor for sub_bitmap 0371A2A0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17871] added dtor for sub_bitmap 0371BAD0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17872] added dtor for sub_bitmap 0371BC28, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17873] added dtor for sub_bitmap 0371A958, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17874] added dtor for sub_bitmap 0371B418, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17874] added dtor for sub_bitmap 0371B6C8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17875] added dtor for sub_bitmap 0371BED8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17876] added dtor for sub_bitmap 0371C958, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17877] added dtor for sub_bitmap 0371E188, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17878] added dtor for sub_bitmap 0371DD80, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17878] added dtor for sub_bitmap 0371DC28, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17879] added dtor for sub_bitmap 0371CD60, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17880] added dtor for sub_bitmap 0371DED8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17880] added dtor for sub_bitmap 0371CEB8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17881] added dtor for sub_bitmap 0371C6A8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17882] added dtor for sub_bitmap 0371D418, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17883] added dtor for sub_bitmap 0371E030, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17884] added dtor for sub_bitmap 0371D010, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17885] added dtor for sub_bitmap 0371E2E0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17886] added dtor for sub_bitmap 0371D6C8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17887] added dtor for sub_bitmap 0371D820, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17887] added dtor for sub_bitmap 0371D978, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17888] added dtor for sub_bitmap 0371C550, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17889] added dtor for sub_bitmap 0371D168, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17889] added dtor for sub_bitmap 0371DAD0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17890] added dtor for sub_bitmap 0371C800, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17891] added dtor for sub_bitmap 0371D2C0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17892] added dtor for sub_bitmap 0371CAB0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17893] added dtor for sub_bitmap 0371D570, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17894] added dtor for sub_bitmap 0371CC08, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17895] added dtor for sub_bitmap 03720438, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17896] added dtor for sub_bitmap 0371FD80, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17897] added dtor for sub_bitmap 0371FED8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17898] added dtor for sub_bitmap 03720DA0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17898] added dtor for sub_bitmap 03720188, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17899] added dtor for sub_bitmap 037202E0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17900] added dtor for sub_bitmap 03720840, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17901] added dtor for sub_bitmap 03720590, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17901] added dtor for sub_bitmap 03720EF8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17902] added dtor for sub_bitmap 037206E8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17903] added dtor for sub_bitmap 03720C48, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17904] added dtor for sub_bitmap 03720030, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17904] added dtor for sub_bitmap 03720998, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17905] added dtor for sub_bitmap 03720AF0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17906] added dtor for sub_bitmap 0371F168, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17907] added dtor for sub_bitmap 0371F2C0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17907] added dtor for sub_bitmap 0371F418, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17908] added dtor for sub_bitmap 0371F978, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17909] added dtor for sub_bitmap 0371F6C8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17909] added dtor for sub_bitmap 0371F570, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17910] added dtor for sub_bitmap 0371F820, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17911] added dtor for sub_bitmap 0371FAD0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17912] added dtor for sub_bitmap 0371FC28, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17913] added dtor for sub_bitmap 03722DA8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17914] added dtor for sub_bitmap 037222E8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17915] added dtor for sub_bitmap 03722F00, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17915] added dtor for sub_bitmap 03721170, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17916] added dtor for sub_bitmap 03721C30, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17917] added dtor for sub_bitmap 03721D88, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17919] added dtor for sub_bitmap 03721EE0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17920] added dtor for sub_bitmap 037212C8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17920] added dtor for sub_bitmap 037229A0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17921] added dtor for sub_bitmap 03721828, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17922] added dtor for sub_bitmap 03722C50, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17923] added dtor for sub_bitmap 03721980, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17923] added dtor for sub_bitmap 03721AD8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17924] added dtor for sub_bitmap 03721420, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17925] added dtor for sub_bitmap 03721578, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17926] added dtor for sub_bitmap 03722038, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17926] added dtor for sub_bitmap 037216D0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17927] added dtor for sub_bitmap 03722AF8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17928] added dtor for sub_bitmap 03722190, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17929] added dtor for sub_bitmap 03722440, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17930] added dtor for sub_bitmap 03722598, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17930] added dtor for sub_bitmap 037226F0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17931] added dtor for sub_bitmap 03722848, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17933] added dtor for sub_bitmap 03725670, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17934] added dtor for sub_bitmap 037267E8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17935] added dtor for sub_bitmap 03725E80, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17935] added dtor for sub_bitmap 03724650, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17936] added dtor for sub_bitmap 03726130, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17937] added dtor for sub_bitmap 037244F8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17938] added dtor for sub_bitmap 037247A8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17939] added dtor for sub_bitmap 03726538, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17939] added dtor for sub_bitmap 03725FD8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17940] added dtor for sub_bitmap 03724900, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17941] added dtor for sub_bitmap 03726940, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17942] added dtor for sub_bitmap 03724BB0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17942] added dtor for sub_bitmap 037257C8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17943] added dtor for sub_bitmap 03724A58, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17944] added dtor for sub_bitmap 03724D08, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17945] added dtor for sub_bitmap 037243A0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17946] added dtor for sub_bitmap 03724E60, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17947] added dtor for sub_bitmap 03724FB8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17948] added dtor for sub_bitmap 03725110, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17948] added dtor for sub_bitmap 03725268, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17949] added dtor for sub_bitmap 03725D28, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17950] added dtor for sub_bitmap 03725A78, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17951] added dtor for sub_bitmap 03726288, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17952] added dtor for sub_bitmap 03726690, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17953] added dtor for sub_bitmap 03723F98, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17954] added dtor for sub_bitmap 037253C0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17954] added dtor for sub_bitmap 03725518, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17955] added dtor for sub_bitmap 03725920, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17956] added dtor for sub_bitmap 037263E0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17957] added dtor for sub_bitmap 03725BD0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17957] added dtor for sub_bitmap 03724248, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17958] added dtor for sub_bitmap 037240F0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17959] added dtor for sub_bitmap 03727C10, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17960] added dtor for sub_bitmap 03727960, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17960] added dtor for sub_bitmap 03727AB8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17961] added dtor for sub_bitmap 03726EA0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17962] added dtor for sub_bitmap 03727D68, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17963] added dtor for sub_bitmap 03726FF8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17964] added dtor for sub_bitmap 03726D48, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17965] added dtor for sub_bitmap 037276B0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17965] added dtor for sub_bitmap 03727400, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17966] added dtor for sub_bitmap 03726A98, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17967] added dtor for sub_bitmap 03727150, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17968] added dtor for sub_bitmap 037272A8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17968] added dtor for sub_bitmap 03726BF0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17969] added dtor for sub_bitmap 03727558, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17970] added dtor for sub_bitmap 03727808, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17972] added dtor for sub_bitmap 0372A540, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17973] added dtor for sub_bitmap 03728D10, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17974] added dtor for sub_bitmap 037297D0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17975] added dtor for sub_bitmap 0372ABF8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17976] added dtor for sub_bitmap 03729520, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17976] added dtor for sub_bitmap 03728908, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17977] added dtor for sub_bitmap 03729928, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17978] added dtor for sub_bitmap 03728FC0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17979] added dtor for sub_bitmap 037283A8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17979] added dtor for sub_bitmap 03728500, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17980] added dtor for sub_bitmap 0372AAA0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17981] added dtor for sub_bitmap 0372AD50, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17982] added dtor for sub_bitmap 03728658, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17983] added dtor for sub_bitmap 03729D30, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17983] added dtor for sub_bitmap 0372A138, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17985] added dtor for sub_bitmap 0372A698, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17985] added dtor for sub_bitmap 037287B0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17986] added dtor for sub_bitmap 03729A80, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17988] added dtor for sub_bitmap 03728E68, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17989] added dtor for sub_bitmap 03729118, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17989] added dtor for sub_bitmap 03729E88, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17990] added dtor for sub_bitmap 03729678, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17991] added dtor for sub_bitmap 0372A290, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17992] added dtor for sub_bitmap 03729BD8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17993] added dtor for sub_bitmap 03728A60, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17993] added dtor for sub_bitmap 03728BB8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17994] added dtor for sub_bitmap 03729270, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17995] added dtor for sub_bitmap 037293C8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17996] added dtor for sub_bitmap 03729FE0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17997] added dtor for sub_bitmap 0372A3E8, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17998] added dtor for sub_bitmap 0372A7F0, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.17998] added dtor for sub_bitmap 0372A948, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.18000] added dtor for sub_bitmap 0372C178, func 0044143F
dtor     D C:\LIBS5303Build\allegro5\src\dtor.c:196  _al_register_destructor          [   0.18001] added dtor for sub_bitmap 0372B968, func 0044143F
